TransactionID,CustomerID,StoreID,StoreCountry,StoreState,StoreSqMeters,StoreOpenDate
13660201,1317031,43,United States,Alaska,1190,2015-01-01
13660202,1317031,43,United States,Alaska,1190,2015-01-01
13660203,1317031,43,United States,Alaska,1190,2015-01-01
13660204,1317031,43,United States,Alaska,1190,2015-01-01
13660211,886493,33,Netherlands,Friesland,1540,2015-12-09
13660231,1735341,49,United States,Iowa,2000,2018-06-03
13660241,1789996,56,United States,New Hampshire,1260,2015-01-01
13660242,1789996,56,United States,New Hampshire,1260,2015-01-01
13660251,1722880,53,United States,Montana,1260,2012-06-06
13660252,1722880,53,United States,Montana,1260,2012-06-06
13660261,1697767,50,United States,Kansas,2000,2008-03-06
13660262,1697767,50,United States,Kansas,2000,2008-03-06
13660271,382565,0,Online,Online,0,2010-01-01
13660272,382565,0,Online,Online,0,2010-01-01
13670001,907138,0,Online,Online,0,2010-01-01
13670002,907138,0,Online,Online,0,2010-01-01
13670011,2033974,55,United States,Nevada,2000,2009-12-15
13670012,2033974,55,United States,Nevada,2000,2009-12-15
13670013,2033974,55,United States,Nevada,2000,2009-12-15
13670021,1962805,63,United States,Utah,2000,2008-03-06
13670031,2093071,55,United States,Nevada,2000,2009-12-15
13670041,556099,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
13670042,556099,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
13670051,1533401,50,United States,Kansas,2000,2008-03-06
13670061,1702428,61,United States,South Carolina,2000,2012-12-15
13670062,1702428,61,United States,South Carolina,2000,2012-12-15
13670063,1702428,61,United States,South Carolina,2000,2012-12-15
13670064,1702428,61,United States,South Carolina,2000,2012-12-15
13670071,1605189,47,United States,Hawaii,1120,2015-04-04
13670072,1605189,47,United States,Hawaii,1120,2015-04-04
13670081,1958543,64,United States,Washington DC,1330,2010-01-01
13670091,490731,23,Germany,Hamburg,1365,2010-01-01
13670101,1670940,44,United States,Arkansas,2000,2010-06-03
13670102,1670940,44,United States,Arkansas,2000,2010-06-03
13670103,1670940,44,United States,Arkansas,2000,2010-06-03
13670104,1670940,44,United States,Arkansas,2000,2010-06-03
13670111,1636845,56,United States,New Hampshire,1260,2015-01-01
13670112,1636845,56,United States,New Hampshire,1260,2015-01-01
13670113,1636845,56,United States,New Hampshire,1260,2015-01-01
13670114,1636845,56,United States,New Hampshire,1260,2015-01-01
13670131,1946805,0,Online,Online,0,2010-01-01
13670132,1946805,0,Online,Online,0,2010-01-01
13670151,1666310,50,United States,Kansas,2000,2008-03-06
13670161,1694314,0,Online,Online,0,2010-01-01
13670171,1295537,50,United States,Kansas,2000,2008-03-06
13670172,1295537,50,United States,Kansas,2000,2008-03-06
13670173,1295537,50,United States,Kansas,2000,2008-03-06
13670174,1295537,50,United States,Kansas,2000,2008-03-06
13670175,1295537,50,United States,Kansas,2000,2008-03-06
13670181,17412,6,Australia,Western Australia,2000,2010-01-01
13670182,17412,6,Australia,Western Australia,2000,2010-01-01
13670191,1626189,0,Online,Online,0,2010-01-01
13670192,1626189,0,Online,Online,0,2010-01-01
13670193,1626189,0,Online,Online,0,2010-01-01
13670201,404819,23,Germany,Hamburg,1365,2010-01-01
13670202,404819,23,Germany,Hamburg,1365,2010-01-01
13670203,404819,23,Germany,Hamburg,1365,2010-01-01
13670204,404819,23,Germany,Hamburg,1365,2010-01-01
13680011,2014226,62,United States,South Dakota,1120,2018-06-03
13680012,2014226,62,United States,South Dakota,1120,2018-06-03
13680021,1344505,65,United States,West Virginia,1785,2012-01-01
13680051,1812290,63,United States,Utah,2000,2008-03-06
13680061,1011206,37,United Kingdom,Ayrshire,2100,2005-03-04
13680062,1011206,37,United Kingdom,Ayrshire,2100,2005-03-04
13680063,1011206,37,United Kingdom,Ayrshire,2100,2005-03-04
13680081,579994,23,Germany,Hamburg,1365,2010-01-01
13680082,579994,23,Germany,Hamburg,1365,2010-01-01
13680083,579994,23,Germany,Hamburg,1365,2010-01-01
13680101,1043858,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
13680102,1043858,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
13680111,902878,0,Online,Online,0,2010-01-01
13680112,902878,0,Online,Online,0,2010-01-01
13680113,902878,0,Online,Online,0,2010-01-01
13680121,1553271,51,United States,Maine,1295,2010-01-01
13680122,1553271,51,United States,Maine,1295,2010-01-01
13680131,421945,0,Online,Online,0,2010-01-01
13680141,1969433,51,United States,Maine,1295,2010-01-01
13680151,1607033,56,United States,New Hampshire,1260,2015-01-01
13680152,1607033,56,United States,New Hampshire,1260,2015-01-01
13680161,1691351,0,Online,Online,0,2010-01-01
13680162,1691351,0,Online,Online,0,2010-01-01
13680171,861320,34,Netherlands,Groningen,1365,2010-01-01
13680172,861320,34,Netherlands,Groningen,1365,2010-01-01
13680173,861320,34,Netherlands,Groningen,1365,2010-01-01
13680174,861320,34,Netherlands,Groningen,1365,2010-01-01
13680175,861320,34,Netherlands,Groningen,1365,2010-01-01
13680176,861320,34,Netherlands,Groningen,1365,2010-01-01
13680181,379953,10,Canada,Nunavut,1210,2015-04-04
13680182,379953,10,Canada,Nunavut,1210,2015-04-04
13680191,1457500,48,United States,Idaho,1540,2012-12-15
13680192,1457500,48,United States,Idaho,1540,2012-12-15
13680193,1457500,48,United States,Idaho,1540,2012-12-15
13680194,1457500,48,United States,Idaho,1540,2012-12-15
13680201,1203510,59,United States,Oregon,2000,2012-08-08
13680202,1203510,59,United States,Oregon,2000,2012-08-08
13680203,1203510,59,United States,Oregon,2000,2012-08-08
13680211,2025840,0,Online,Online,0,2010-01-01
13680212,2025840,0,Online,Online,0,2010-01-01
13680213,2025840,0,Online,Online,0,2010-01-01
13680221,1724776,54,United States,Nebraska,2000,2013-06-07
13680222,1724776,54,United States,Nebraska,2000,2013-06-07
13680223,1724776,54,United States,Nebraska,2000,2013-06-07
13680224,1724776,54,United States,Nebraska,2000,2013-06-07
13680241,2096214,44,United States,Arkansas,2000,2010-06-03
13680251,1929478,0,Online,Online,0,2010-01-01
13680261,1950884,0,Online,Online,0,2010-01-01
13680262,1950884,0,Online,Online,0,2010-01-01
13680271,535359,20,Germany,Brandenburg,1715,2012-12-15
13680272,535359,20,Germany,Brandenburg,1715,2012-12-15
13680273,535359,20,Germany,Brandenburg,1715,2012-12-15
13680274,535359,20,Germany,Brandenburg,1715,2012-12-15
13680281,1392223,0,Online,Online,0,2010-01-01
13680282,1392223,0,Online,Online,0,2010-01-01
13680283,1392223,0,Online,Online,0,2010-01-01
13680291,1956840,49,United States,Iowa,2000,2018-06-03
13680292,1956840,49,United States,Iowa,2000,2018-06-03
13680293,1956840,49,United States,Iowa,2000,2018-06-03
13680301,1468248,0,Online,Online,0,2010-01-01
13680302,1468248,0,Online,Online,0,2010-01-01
13680303,1468248,0,Online,Online,0,2010-01-01
13680304,1468248,0,Online,Online,0,2010-01-01
13680305,1468248,0,Online,Online,0,2010-01-01
13680306,1468248,0,Online,Online,0,2010-01-01
13680311,1886283,44,United States,Arkansas,2000,2010-06-03
13680331,1488175,57,United States,New Mexico,1645,2010-06-03
13680341,1029492,38,United Kingdom,Belfast,1800,2015-04-04
13680351,2081470,49,United States,Iowa,2000,2018-06-03
13680352,2081470,49,United States,Iowa,2000,2018-06-03
13680353,2081470,49,United States,Iowa,2000,2018-06-03
13690011,1094026,36,United Kingdom,Armagh,1300,2014-07-02
13690012,1094026,36,United Kingdom,Armagh,1300,2014-07-02
13690013,1094026,36,United Kingdom,Armagh,1300,2014-07-02
13690014,1094026,36,United Kingdom,Armagh,1300,2014-07-02
13700001,935232,38,United Kingdom,Belfast,1800,2015-04-04
13700011,2079677,53,United States,Montana,1260,2012-06-06
13700013,2079677,53,United States,Montana,1260,2012-06-06
13700021,306809,8,Canada,Newfoundland and Labrador,2105,2014-07-02
13700031,1799542,63,United States,Utah,2000,2008-03-06
13700041,1433269,51,United States,Maine,1295,2010-01-01
13700042,1433269,51,United States,Maine,1295,2010-01-01
13700051,2029379,54,United States,Nebraska,2000,2013-06-07
13700052,2029379,54,United States,Nebraska,2000,2013-06-07
13700053,2029379,54,United States,Nebraska,2000,2013-06-07
13700061,236612,8,Canada,Newfoundland and Labrador,2105,2014-07-02
13700062,236612,8,Canada,Newfoundland and Labrador,2105,2014-07-02
13700063,236612,8,Canada,Newfoundland and Labrador,2105,2014-07-02
13700064,236612,8,Canada,Newfoundland and Labrador,2105,2014-07-02
13700071,1297890,56,United States,New Hampshire,1260,2015-01-01
13700101,73070,5,Australia,Victoria,2000,2015-12-09
13700102,73070,5,Australia,Victoria,2000,2015-12-09
13700103,73070,5,Australia,Victoria,2000,2015-12-09
13700104,73070,5,Australia,Victoria,2000,2015-12-09
13700111,1310403,0,Online,Online,0,2010-01-01
13700121,1214389,54,United States,Nebraska,2000,2013-06-07
13700131,1706860,0,Online,Online,0,2010-01-01
13700132,1706860,0,Online,Online,0,2010-01-01
13700141,1655733,43,United States,Alaska,1190,2015-01-01
13700142,1655733,43,United States,Alaska,1190,2015-01-01
13700143,1655733,43,United States,Alaska,1190,2015-01-01
13700151,1678135,43,United States,Alaska,1190,2015-01-01
13710001,1257599,48,United States,Idaho,1540,2012-12-15
13710002,1257599,48,United States,Idaho,1540,2012-12-15
13710003,1257599,48,United States,Idaho,1540,2012-12-15
13710004,1257599,48,United States,Idaho,1540,2012-12-15
13710005,1257599,48,United States,Idaho,1540,2012-12-15
13710006,1257599,48,United States,Idaho,1540,2012-12-15
13710011,751446,29,Italy,Enna,1000,2008-01-01
13710021,1510628,61,United States,South Carolina,2000,2012-12-15
13710022,1510628,61,United States,South Carolina,2000,2012-12-15
13710023,1510628,61,United States,South Carolina,2000,2012-12-15
13710031,315445,10,Canada,Nunavut,1210,2015-04-04
13710032,315445,10,Canada,Nunavut,1210,2015-04-04
13710041,769851,0,Online,Online,0,2010-01-01
13710042,769851,0,Online,Online,0,2010-01-01
13710043,769851,0,Online,Online,0,2010-01-01
13710051,930820,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
13710061,1860642,51,United States,Maine,1295,2010-01-01
13710071,1765917,43,United States,Alaska,1190,2015-01-01
13710072,1765917,43,United States,Alaska,1190,2015-01-01
13710073,1765917,43,United States,Alaska,1190,2015-01-01
13710074,1765917,43,United States,Alaska,1190,2015-01-01
13710075,1765917,43,United States,Alaska,1190,2015-01-01
13710081,869957,34,Netherlands,Groningen,1365,2010-01-01
13710091,1278417,45,United States,Connecticut,2000,2007-07-08
13710092,1278417,45,United States,Connecticut,2000,2007-07-08
13710093,1278417,45,United States,Connecticut,2000,2007-07-08
13710101,747526,0,Online,Online,0,2010-01-01
13710111,874079,34,Netherlands,Groningen,1365,2010-01-01
13710112,874079,34,Netherlands,Groningen,1365,2010-01-01
13710113,874079,34,Netherlands,Groningen,1365,2010-01-01
13710114,874079,34,Netherlands,Groningen,1365,2010-01-01
13710115,874079,34,Netherlands,Groningen,1365,2010-01-01
13710116,874079,34,Netherlands,Groningen,1365,2010-01-01
13710117,874079,34,Netherlands,Groningen,1365,2010-01-01
13710121,1464440,57,United States,New Mexico,1645,2010-06-03
13710131,416872,0,Online,Online,0,2010-01-01
13710132,416872,0,Online,Online,0,2010-01-01
13710141,1956497,61,United States,South Carolina,2000,2012-12-15
13710151,686625,0,Online,Online,0,2010-01-01
13710152,686625,0,Online,Online,0,2010-01-01
13710153,686625,0,Online,Online,0,2010-01-01
13710154,686625,0,Online,Online,0,2010-01-01
13710161,1789789,0,Online,Online,0,2010-01-01
13710162,1789789,0,Online,Online,0,2010-01-01
13710163,1789789,0,Online,Online,0,2010-01-01
13710171,947510,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
13710172,947510,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
13710173,947510,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
13710174,947510,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
13710175,947510,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
13710176,947510,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
13710181,1935843,65,United States,West Virginia,1785,2012-01-01
13710182,1935843,65,United States,West Virginia,1785,2012-01-01
13710183,1935843,65,United States,West Virginia,1785,2012-01-01
13710184,1935843,65,United States,West Virginia,1785,2012-01-01
13710185,1935843,65,United States,West Virginia,1785,2012-01-01
13710186,1935843,65,United States,West Virginia,1785,2012-01-01
13710187,1935843,65,United States,West Virginia,1785,2012-01-01
13710191,1313198,0,Online,Online,0,2010-01-01
13710192,1313198,0,Online,Online,0,2010-01-01
13710201,1465552,62,United States,South Dakota,1120,2018-06-03
13710202,1465552,62,United States,South Dakota,1120,2018-06-03
13710211,1534799,59,United States,Oregon,2000,2012-08-08
13710212,1534799,59,United States,Oregon,2000,2012-08-08
13710213,1534799,59,United States,Oregon,2000,2012-08-08
13720001,899140,32,Netherlands,Flevoland,910,2010-01-01
13720011,1312920,64,United States,Washington DC,1330,2010-01-01
13720021,1058138,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
13720022,1058138,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
13720023,1058138,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
13720031,102466,6,Australia,Western Australia,2000,2010-01-01
13720041,1170836,36,United Kingdom,Armagh,1300,2014-07-02
13720042,1170836,36,United Kingdom,Armagh,1300,2014-07-02
13720051,1539245,51,United States,Maine,1295,2010-01-01
13720061,1306013,65,United States,West Virginia,1785,2012-01-01
13720071,170077,4,Australia,Tasmania,2000,2010-01-01
13720072,170077,4,Australia,Tasmania,2000,2010-01-01
13720073,170077,4,Australia,Tasmania,2000,2010-01-01
13720081,1156456,42,United Kingdom,North Down,1900,2009-12-15
13720091,1440748,62,United States,South Dakota,1120,2018-06-03
13720092,1440748,62,United States,South Dakota,1120,2018-06-03
13720111,1587609,54,United States,Nebraska,2000,2013-06-07
13720112,1587609,54,United States,Nebraska,2000,2013-06-07
13720113,1587609,54,United States,Nebraska,2000,2013-06-07
13720114,1587609,54,United States,Nebraska,2000,2013-06-07
13720121,2002439,0,Online,Online,0,2010-01-01
13720122,2002439,0,Online,Online,0,2010-01-01
13720141,1663333,0,Online,Online,0,2010-01-01
13720151,1890777,57,United States,New Mexico,1645,2010-06-03
13720161,1899970,66,United States,Wyoming,840,2014-01-01
13720162,1899970,66,United States,Wyoming,840,2014-01-01
13720163,1899970,66,United States,Wyoming,840,2014-01-01
13720171,1979728,0,Online,Online,0,2010-01-01
13720172,1979728,0,Online,Online,0,2010-01-01
13720181,1800716,59,United States,Oregon,2000,2012-08-08
13720182,1800716,59,United States,Oregon,2000,2012-08-08
13720191,2092037,0,Online,Online,0,2010-01-01
13720192,2092037,0,Online,Online,0,2010-01-01
13720201,2004284,48,United States,Idaho,1540,2012-12-15
13720202,2004284,48,United States,Idaho,1540,2012-12-15
13720211,1477343,53,United States,Montana,1260,2012-06-06
13720212,1477343,53,United States,Montana,1260,2012-06-06
13720213,1477343,53,United States,Montana,1260,2012-06-06
13720221,495703,0,Online,Online,0,2010-01-01
13720231,1732455,48,United States,Idaho,1540,2012-12-15
13720232,1732455,48,United States,Idaho,1540,2012-12-15
13720233,1732455,48,United States,Idaho,1540,2012-12-15
13720241,2067182,0,Online,Online,0,2010-01-01
13720242,2067182,0,Online,Online,0,2010-01-01
13720243,2067182,0,Online,Online,0,2010-01-01
13720244,2067182,0,Online,Online,0,2010-01-01
13720245,2067182,0,Online,Online,0,2010-01-01
13720246,2067182,0,Online,Online,0,2010-01-01
13720251,573465,27,Germany,Sachsen-Anhalt,2000,2008-08-08
13730001,1256256,51,United States,Maine,1295,2010-01-01
13730002,1256256,51,United States,Maine,1295,2010-01-01
13730021,1629610,0,Online,Online,0,2010-01-01
13730031,1201865,65,United States,West Virginia,1785,2012-01-01
13730032,1201865,65,United States,West Virginia,1785,2012-01-01
13730033,1201865,65,United States,West Virginia,1785,2012-01-01
13730034,1201865,65,United States,West Virginia,1785,2012-01-01
13730041,1014258,37,United Kingdom,Ayrshire,2100,2005-03-04
13730042,1014258,37,United Kingdom,Ayrshire,2100,2005-03-04
13730061,1360960,65,United States,West Virginia,1785,2012-01-01
13730062,1360960,65,United States,West Virginia,1785,2012-01-01
13730063,1360960,65,United States,West Virginia,1785,2012-01-01
13730064,1360960,65,United States,West Virginia,1785,2012-01-01
13730065,1360960,65,United States,West Virginia,1785,2012-01-01
13730066,1360960,65,United States,West Virginia,1785,2012-01-01
13730067,1360960,65,United States,West Virginia,1785,2012-01-01
13730071,2057608,55,United States,Nevada,2000,2009-12-15
13730072,2057608,55,United States,Nevada,2000,2009-12-15
13730073,2057608,55,United States,Nevada,2000,2009-12-15
13730091,1962740,0,Online,Online,0,2010-01-01
13730101,226740,0,Online,Online,0,2010-01-01
13730102,226740,0,Online,Online,0,2010-01-01
13730103,226740,0,Online,Online,0,2010-01-01
13730104,226740,0,Online,Online,0,2010-01-01
13730121,417360,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
13730122,417360,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
13730131,1096834,37,United Kingdom,Ayrshire,2100,2005-03-04
13730141,1605807,59,United States,Oregon,2000,2012-08-08
